id_camion,orden_parada,nodo_ine,paquetes,km_tramo,tiempo_tramo_min,tiempo_acumulado_min,Id_Transportista,Centro_Origen,Zona_Geografica
37,5,2103301,7,3.444574472233368,4.133489366680042,203.79472576147876,37,Poligono_Industrial_015,Zona_1
37,6,2102201,2,3.2251969207194273,3.870236304863313,213.66496206634207,37,Poligono_Industrial_015,Zona_1
37,7,2103401,11,4.38610013587557,5.263320163050684,251.92828222939275,37,Poligono_Industrial_015,Zona_1
37,8,2107101,2,3.2627613899847634,3.915313667981716,261.8435958973745,37,Poligono_Industrial_015,Zona_1
37,9,2102601,3,4.151473222825534,4.981767867390642,275.82536376476514,37,Poligono_Industrial_015,Zona_1
37,10,2100702,8,6.181128211412118,7.417353853694541,307.24271761845966,37,Poligono_Industrial_015,Zona_1
37,11,2100703,26,4.381224394247657,5.257469273097188,390.50018689155684,37,Poligono_Industrial_015,Zona_1
37,12,4101301,6,48.92147477566682,58.705769730800185,467.205956622357,37,Poligono_Industrial_015,Zona_1
37,13,Regreso_Poligono_Industrial_015,0,5.36,12.09,479.295956622357,37,Poligono_Industrial_015,Zona_1
38,1,Inicio_Poligono_Industrial_015,0,0.0,12.0,12.0,38,Poligono_Industrial_015,Zona_1
38,2,2100701,17,85.48,89.01,152.01,38,Poligono_Industrial_015,Zona_1
38,3,2100703,30,0.8820452582627974,1.058454309915357,243.06845430991535,38,Poligono_Industrial_015,Zona_1
38,4,2102401,5,7.260839375592848,8.713007250711417,266.7814615606268,38,Poligono_Industrial_015,Zona_1
38,5,2105901,3,5.16162950416732,6.193955405000784,281.9754169656276,38,Poligono_Industrial_015,Zona_1
38,6,2103801,10,6.793538513860199,8.15224621663224,320.1276631822598,38,Poligono_Industrial_015,Zona_1
38,7,2107901,6,7.45546562163372,8.946558745960463,347.0742219282203,38,Poligono_Industrial_015,Zona_1
38,8,2106901,16,13.915480246757287,16.698576296108744,411.77279822432905,38,Poligono_Industrial_015,Zona_1
38,9,4101301,2,39.809789057592525,47.771746869111034,465.5445450934401,38,Poligono_Industrial_015,Zona_1
38,10,Regreso_Poligono_Industrial_015,0,5.36,12.09,477.63454509344007,38,Poligono_Industrial_015,Zona_1
39,1,Inicio_Poligono_Industrial_015,0,0.0,12.0,12.0,39,Poligono_Industrial_015,Zona_1
39,2,2100901,6,94.07,98.19,128.19,39,Poligono_Industrial_015,Zona_1
39,3,2102001,3,7.413015194211481,8.895618233053778,146.08561823305376,39,Poligono_Industrial_015,Zona_1
39,4,2103901,3,6.318437660904732,7.5821251930856794,162.66774342613945,39,Poligono_Industrial_015,Zona_1
39,5,2102901,8,8.629995947299994,10.355995136759994,197.02373856289944,39,Poligono_Industrial_015,Zona_1
39,6,2102701,1,5.905502599137232,7.086603118964677,207.11034168186413,39,Poligono_Industrial_015,Zona_1
39,7,2102902,6,6.487486094791177,7.784983313749413,232.89532499561355,39,Poligono_Industrial_015,Zona_1
39,8,2102801,3,15.418248347060795,18.501898016472953,260.3972230120865,39,Poligono_Industrial_015,Zona_1
39,9,2105101,3,9.965737036548392,11.95888444385807,281.35610745594454,39,Poligono_Industrial_015,Zona_1
39,10,2104301,21,7.509886095150555,9.011863314180665,353.3679707701252,39,Poligono_Industrial_015,Zona_1
39,11,2101901,3,20.272906953694818,24.32748834443378,386.695459114559,39,Poligono_Industrial_015,Zona_1
39,12,2105202,1,7.531901345844259,9.038281615013112,398.7337407295721,39,Poligono_Industrial_015,Zona_1
39,13,4105701,1,10.366412790247054,12.439695348296464,414.1734360778686,39,Poligono_Industrial_015,Zona_1
39,14,4101301,9,21.2227516357454,25.467301962894478,466.64073804076304,39,Poligono_Industrial_015,Zona_1
39,15,Regreso_Poligono_Industrial_015,0,5.36,12.09,478.730738040763,39,Poligono_Industrial_015,Zona_1
40,1,Inicio_Poligono_Industrial_015,0,0.0,12.0,12.0,40,Poligono_Industrial_015,Zona_1
40,2,2101201,3,58.14,82.19,103.19,40,Poligono_Industrial_015,Zona_1
